id,name_ja,name_en,type_ja,category_ja,power,accuracy,pp,priority,generation,effect_en,contact,punch,sound,bullet,pulse,slicing,wind,bite,powder,heal,protect,reflectable,mirror
825,アストラルビット,astral-barrage,ゴースト,とくしゅ,120,100,5,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
826,ぶきみなじゅもん,eerie-spell,エスパー,とくしゅ,80,100,5,0,第八世代,Inflicts regular damage with no additional effect.,0,0,1,0,0,0,0,0,0,0,1,0,1
827,フェイタルクロー,dire-claw,どく,ぶつり,80,100,15,0,第八世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
828,バリアーラッシュ,psyshield-bash,エスパー,ぶつり,70,90,10,0,第八世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
829,パワーシフト,power-shift,ノーマル,へんか,0,,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
830,がんせきアックス,stone-axe,いわ,ぶつり,65,90,15,0,第八世代,,1,0,0,0,0,1,0,0,0,0,1,0,1
831,はるのあらし,springtide-storm,フェアリー,とくしゅ,100,80,5,0,第八世代,,0,0,0,0,0,0,1,0,0,0,1,0,1
832,しんぴのちから,mystical-power,エスパー,とくしゅ,70,90,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
833,だいふんげき,raging-fury,ほのお,ぶつり,120,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
834,ウェーブタックル,wave-crash,みず,ぶつり,120,100,10,0,第八世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
835,クロロブラスト,chloroblast,くさ,とくしゅ,150,95,5,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
836,ひょうざんおろし,mountain-gale,こおり,ぶつり,100,85,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
837,しょうりのまい,victory-dance,かくとう,へんか,0,,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
838,ぶちかまし,headlong-rush,じめん,ぶつり,120,100,5,0,第八世代,,1,1,0,0,0,0,0,0,0,0,1,0,1
839,どくばりセンボン,barb-barrage,どく,ぶつり,60,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
840,オーラウイング,esper-wing,エスパー,とくしゅ,80,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
841,うらみつらみ,bitter-malice,ゴースト,とくしゅ,75,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
842,たてこもる,shelter,はがね,へんか,0,,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
843,3ぼんのや,triple-arrows,かくとう,ぶつり,90,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
844,ひゃっきやこう,infernal-parade,ゴースト,とくしゅ,60,100,15,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
845,ひけん・ちえなみ,ceaseless-edge,あく,ぶつり,65,90,15,0,第八世代,,1,0,0,0,0,1,0,0,0,0,1,0,1
846,こがらしあらし,bleakwind-storm,ひこう,とくしゅ,100,80,10,0,第八世代,,0,0,0,0,0,0,1,0,0,0,1,0,1
847,かみなりあらし,wildbolt-storm,でんき,とくしゅ,100,80,10,0,第八世代,,0,0,0,0,0,0,1,0,0,0,1,0,1
848,ねっさのあらし,sandsear-storm,じめん,とくしゅ,100,80,10,0,第八世代,,0,0,0,0,0,0,1,0,0,0,1,0,1
849,みかづきのいのり,lunar-blessing,エスパー,へんか,0,,5,0,第八世代,,0,0,0,0,0,0,0,0,0,1,0,0,0
850,ブレイブチャージ,take-heart,エスパー,へんか,0,,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
851,テラバースト,tera-blast,ノーマル,とくしゅ,80,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
852,スレッドトラップ,silk-trap,むし,へんか,0,,10,4,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
853,かかとおとし,axe-kick,かくとう,ぶつり,120,90,10,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
854,おはかまいり,last-respects,ゴースト,ぶつり,50,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
855,ルミナコリジョン,lumina-crash,エスパー,とくしゅ,80,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
856,いっちょうあがり,order-up,ドラゴン,ぶつり,80,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,0
857,ジェットパンチ,jet-punch,みず,ぶつり,60,100,15,1,第九世代,,1,1,0,0,0,0,0,0,0,0,1,0,1
858,ハバネロエキス,spicy-extract,くさ,へんか,0,,15,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,1,1
859,ホイールスピン,spin-out,はがね,ぶつり,100,100,5,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
860,ネズミざん,population-bomb,ノーマル,ぶつり,20,90,10,0,第九世代,,1,0,0,0,0,1,0,0,0,0,1,0,1
861,アイススピナー,ice-spinner,こおり,ぶつり,80,100,15,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
862,きょけんとつげき,glaive-rush,ドラゴン,ぶつり,120,100,5,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
863,さいきのいのり,revival-blessing,ノーマル,へんか,0,,1,0,第九世代,,0,0,0,0,0,0,0,0,0,1,0,0,0
864,しおづけ,salt-cure,いわ,ぶつり,40,100,15,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
865,トリプルダイブ,triple-dive,みず,ぶつり,30,95,10,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
866,キラースピン,mortal-spin,どく,ぶつり,30,100,15,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
867,うつしえ,doodle,ノーマル,へんか,0,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
868,みをけずる,fillet-away,ノーマル,へんか,0,,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
869,ドゲザン,kowtow-cleave,あく,ぶつり,85,,10,0,第九世代,,1,0,0,0,0,1,0,0,0,0,1,0,1
870,トリックフラワー,flower-trick,くさ,ぶつり,70,,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
871,フレアソング,torch-song,ほのお,とくしゅ,80,100,10,0,第九世代,,0,0,1,0,0,0,0,0,0,0,1,0,1
872,アクアステップ,aqua-step,みず,ぶつり,80,100,10,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
873,レイジングブル,raging-bull,ノーマル,ぶつり,90,100,10,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
874,ゴールドラッシュ,make-it-rain,はがね,とくしゅ,120,100,5,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
875,サイコブレイド ,psyblade,エスパー,ぶつり,80,100,15,0,第九世代,,1,0,0,0,0,1,0,0,0,0,1,0,1
876,ハイドロスチーム,hydro-steam,みず,とくしゅ,80,100,15,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
877,カタストロフィ,ruination,あく,とくしゅ,1,90,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
878,アクセルブレイク,collision-course,かくとう,ぶつり,100,100,5,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
879,イナズマドライブ,electro-drift,でんき,とくしゅ,100,100,5,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
880,しっぽきり,shed-tail,ノーマル,へんか,0,,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
881,さむいギャグ,chilly-reception,こおり,へんか,0,,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
882,おかたづけ,tidy-up,ノーマル,へんか,0,,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
883,ゆきげしき,snowscape,こおり,へんか,0,,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
884,とびつく,pounce,むし,ぶつり,50,100,20,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
885,くさわけ,trailblaze,くさ,ぶつり,50,100,20,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
886,ひやみず,chilling-water,みず,とくしゅ,50,100,20,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
887,ハイパードリル,hyper-drill,ノーマル,ぶつり,100,100,5,0,第九世代,,1,0,0,0,0,0,0,0,0,0,0,0,1
888,ツインビーム,twin-beam,エスパー,とくしゅ,40,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
889,ふんどのこぶし,rage-fist,ゴースト,ぶつり,50,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
890,アーマーキャノン,armor-cannon,ほのお,とくしゅ,120,100,5,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
891,むねんのつるぎ,bitter-blade,ほのお,ぶつり,90,100,10,0,第九世代,,1,0,0,0,0,1,0,0,0,1,1,0,1
892,でんこうそうげき,double-shock,でんき,ぶつり,120,100,5,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
893,デカハンマー,gigaton-hammer,はがね,ぶつり,160,100,5,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
894,ほうふく,comeuppance,あく,ぶつり,1,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
895,アクアカッター,aqua-cutter,みず,ぶつり,70,100,20,0,第九世代,,0,0,0,0,0,1,0,0,0,0,1,0,1
896,バーンアクセル,blazing-torque,ほのお,ぶつり,80,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,0
897,ダークアクセル,wicked-torque,あく,ぶつり,80,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,0
898,ポイズンアクセル,noxious-torque,どく,ぶつり,100,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,0
899,ファイトアクセル,combat-torque,かくとう,ぶつり,100,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,0
900,マジカルアクセル,magical-torque,フェアリー,ぶつり,100,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,0
901,ブラッドムーン,blood-moon,ノーマル,とくしゅ,140,100,5,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
902,シャカシャカほう,matcha-gotcha,くさ,とくしゅ,80,90,15,0,第九世代,,0,0,0,0,0,0,0,0,0,1,1,0,1
903,みずあめボム,syrup-bomb,くさ,とくしゅ,60,85,10,0,第九世代,,0,0,0,1,0,0,0,0,0,0,1,0,1
904,ツタこんぼう,ivy-cudgel,くさ,ぶつり,100,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
905,エレクトロビーム,electro-shot,でんき,とくしゅ,130,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
906,テラクラスター,tera-starstorm,ノーマル,とくしゅ,120,100,5,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
907,きまぐレーザー,fickle-beam,ドラゴン,とくしゅ,80,100,5,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
908,かえんのまもり,burning-bulwark,ほのお,へんか,0,0,10,4,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
909,じんらい,thunderclap,でんき,とくしゅ,70,100,5,1,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
910,パワフルエッジ,mighty-cleave,いわ,ぶつり,95,100,5,0,第九世代,,1,0,0,0,0,1,0,0,0,0,0,0,1
911,タキオンカッター,tachyon-cutter,はがね,とくしゅ,50,0,10,0,第九世代,,0,0,0,0,0,1,0,0,0,0,1,0,1
912,ハードプレス,hard-press,はがね,ぶつり,0,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
913,ドラゴンエール,dragon-cheer,ドラゴン,へんか,0,0,15,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
914,みわくのボイス,alluring-voice,フェアリー,とくしゅ,80,100,10,0,第九世代,,0,0,1,0,0,0,0,0,0,0,1,0,1
915,やけっぱち,temper-flare,ほのお,ぶつり,75,100,10,0,第九世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
916,サンダーダイブ,supercell-slam,でんき,ぶつり,100,95,15,0,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
917,サイコノイズ,psychic-noise,エスパー,とくしゅ,75,100,10,0,第九世代,,0,0,1,0,0,0,0,0,0,0,1,0,1
918,はやてがえし,upper-hand,かくとう,ぶつり,65,100,15,3,第九世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
919,じゃどくのくさり,malignant-chain,どく,とくしゅ,100,100,5,0,第九世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
